,Ensemble ID,Cluster 1,Cluster 2
578,"""ENSG00000174903""",0,1
579,"""ENSG00000141994""",0,1
580,"""ENSG00000008735""",0,1
581,"""ENSG00000130255""",0,1
582,"""ENSG00000180720""",0,1
583,"""ENSG00000184792""",0,1
584,"""ENSG00000165716""",0,1
585,"""ENSG00000074855""",0,1
586,"""ENSG00000064961""",0,1
587,"""ENSG00000156564""",0,1
588,"""ENSG00000135127""",0,1
589,"""ENSG00000142002""",0,1
590,"""ENSG00000131409""",0,1
591,"""ENSG00000179403""",0,1
592,"""ENSG00000173137""",0,1
593,"""ENSG00000141258""",0,1
594,"""ENSG00000079432""",0,2
595,"""ENSG00000125755""",0,1
596,"""ENSG00000214063""",0,1
597,"""ENSG00000101400""",0,1
598,"""ENSG00000161914""",0,1
599,"""ENSG00000130511""",0,1
600,"""ENSG00000126603""",0,2
601,"""ENSG00000130787""",0,1
602,"""ENSG00000117411""",0,1
603,"""ENSG00000130590""",0,1
604,"""ENSG00000160877""",0,1
605,"""ENSG00000171443""",0,1
606,"""ENSG00000040487""",0,1
607,"""ENSG00000090971""",0,1
608,"""ENSG00000090674""",0,1
609,"""ENSG00000125503""",0,1
610,"""ENSG00000171603""",0,1
611,"""ENSG00000172354""",0,2
612,"""ENSG00000063169""",0,1
613,"""ENSG00000181513""",0,1
614,"""ENSG00000196576""",0,1
615,"""ENSG00000107872""",0,1
616,"""ENSG00000165804""",0,1
617,"""ENSG00000184967""",0,1
618,"""ENSG00000055118""",0,1
619,"""ENSG00000269335""",0,1
620,"""ENSG00000142235""",0,1
621,"""ENSG00000099991""",0,1
622,"""ENSG00000130311""",0,1
623,"""ENSG00000197114""",0,1
624,"""ENSG00000185803""",0,1
625,"""ENSG00000104960""",0,1
626,"""ENSG00000143761""",0,2
627,"""ENSG00000204314""",0,1
628,"""ENSG00000165233""",0,1
629,"""ENSG00000130762""",0,1
630,"""ENSG00000179886""",0,1
631,"""ENSG00000130175""",0,1
632,"""ENSG00000157881""",0,1
633,"""ENSG00000168005""",0,1
634,"""ENSG00000196544""",0,1
635,"""ENSG00000105669""",0,2
636,"""ENSG00000142330""",0,1
637,"""ENSG00000197785""",0,1
638,"""ENSG00000176619""",0,1
639,"""ENSG00000127220""",0,2
640,"""ENSG00000122515""",0,1
641,"""ENSG00000122386""",0,1
642,"""ENSG00000162591""",0,1
643,"""ENSG00000160072""",0,1
644,"""ENSG00000133878""",0,1
645,"""ENSG00000130304""",0,1
646,"""ENSG00000106948""",0,1
647,"""ENSG00000187961""",0,1
648,"""ENSG00000261678""",0,1
649,"""ENSG00000100321""",0,1
650,"""ENSG00000187634""",0,2
651,"""ENSG00000184897""",0,2
652,"""ENSG00000177666""",0,1
653,"""ENSG00000198026""",0,1
654,"""ENSG00000132563""",0,2
655,"""ENSG00000113758""",0,1
656,"""ENSG00000197562""",0,1
657,"""ENSG00000070413""",0,1
658,"""ENSG00000100242""",0,1
659,"""ENSG00000130702""",0,1
660,"""ENSG00000177542""",0,2
661,"""ENSG00000073169""",0,1
662,"""ENSG00000215908""",0,1
663,"""ENSG00000115266""",0,1
664,"""ENSG00000177943""",0,1
665,"""ENSG00000116649""",0,1
666,"""ENSG00000182095""",0,1
667,"""ENSG00000125970""",0,1
668,"""ENSG00000005206""",0,1
669,"""ENSG00000108509""",0,1
670,"""ENSG00000267152""",0,1
671,"""ENSG00000182979""",0,1
672,"""ENSG00000114923""",0,1
673,"""ENSG00000175701""",0,1
674,"""ENSG00000130643""",0,1
675,"""ENSG00000169733""",0,1
676,"""ENSG00000125520""",0,1
677,"""ENSG00000107954""",0,1
678,"""ENSG00000062822""",0,1
679,"""ENSG00000123815""",0,1
680,"""ENSG00000104524""",0,1
681,"""ENSG00000108840""",0,1
682,"""ENSG00000084207""",0,1
683,"""ENSG00000095321""",0,1
684,"""ENSG00000105671""",0,1
685,"""ENSG00000099331""",0,1
686,"""ENSG00000235863""",0,1
687,"""ENSG00000174177""",0,1
688,"""ENSG00000214022""",0,1
689,"""ENSG00000132024""",0,1
690,"""ENSG00000169692""",0,1
691,"""ENSG00000167566""",0,1
692,"""ENSG00000099822""",0,2
693,"""ENSG00000267317""",0,1
694,"""ENSG00000167508""",0,1
695,"""ENSG00000064489""",0,1
696,"""ENSG00000123384""",0,1
697,"""ENSG00000105426""",0,1
698,"""ENSG00000233276""",0,1
699,"""ENSG00000152082""",0,1
700,"""ENSG00000105135""",0,1
701,"""ENSG00000213023""",0,1
702,"""ENSG00000105676""",0,1
703,"""ENSG00000231925""",0,1
704,"""ENSG00000167703""",0,1
705,"""ENSG00000158863""",0,1
706,"""ENSG00000160703""",0,1
707,"""ENSG00000164896""",0,1
708,"""ENSG00000269858""",0,1
709,"""ENSG00000165886""",0,2
710,"""ENSG00000103502""",0,1
711,"""ENSG00000142655""",0,2
712,"""ENSG00000133619""",0,1
713,"""ENSG00000172932""",0,1
714,"""ENSG00000125967""",0,2
715,"""ENSG00000175662""",0,1
716,"""ENSG00000204463""",0,1
717,"""ENSG00000205746""",0,1
718,"""ENSG00000126457""",0,1
719,"""ENSG00000054356""",0,2
720,"""ENSG00000065268""",0,1
721,"""ENSG00000148343""",0,1
722,"""ENSG00000104142""",0,1
723,"""ENSG00000116685""",0,1
724,"""ENSG00000169718""",0,1
725,"""ENSG00000156858""",0,1
726,"""ENSG00000142327""",0,1
727,"""ENSG00000103326""",0,1
728,"""ENSG00000065717""",0,1
729,"""ENSG00000204394""",0,1
730,"""ENSG00000162066""",0,1
731,"""ENSG00000103363""",0,1
732,"""ENSG00000026036""",0,1
733,"""ENSG00000099992""",0,2
734,"""ENSG00000196456""",0,1
735,"""ENSG00000167543""",0,1
736,"""ENSG00000127586""",0,1
737,"""ENSG00000172366""",0,1
738,"""ENSG00000262814""",0,1
739,"""ENSG00000198276""",0,1
740,"""ENSG00000171130""",0,2
741,"""ENSG00000060069""",0,1
742,"""ENSG00000142546""",0,1
743,"""ENSG00000133612""",0,1
744,"""ENSG00000161999""",0,1
745,"""ENSG00000179115""",0,1
746,"""ENSG00000213445""",0,1
747,"""ENSG00000184640""",0,1
748,"""ENSG00000065054""",0,1
749,"""ENSG00000136295""",0,1
750,"""ENSG00000185974""",0,1
751,"""ENSG00000104969""",0,2
752,"""ENSG00000007376""",0,1
753,"""ENSG00000076984""",0,1
754,"""ENSG00000134758""",1,2
755,"""ENSG00000188760""",0,1
756,"""ENSG00000163930""",0,1
757,"""ENSG00000236085""",0,1
758,"""ENSG00000122390""",0,1
759,"""ENSG00000204498""",0,1
760,"""ENSG00000130159""",0,1
761,"""ENSG00000005486""",0,1
762,"""ENSG00000262246""",0,2
763,"""ENSG00000142186""",0,2
764,"""ENSG00000274180""",0,1
765,"""ENSG00000167861""",0,1
766,"""ENSG00000100299""",0,1
767,"""ENSG00000160211""",0,2
768,"""ENSG00000126243""",0,1
769,"""ENSG00000115694""",0,1
770,"""ENSG00000189319""",0,1
771,"""ENSG00000178950""",0,1
