,Ensemble ID,Cluster 1,Cluster 2
319,"""ENSG00000011451""",0,3
320,"""ENSG00000105576""",0,3
321,"""ENSG00000172932""",0,3
322,"""ENSG00000105325""",0,3
323,"""ENSG00000198816""",0,3
324,"""ENSG00000100299""",0,3
325,"""ENSG00000175550""",0,3
326,"""ENSG00000169696""",0,3
327,"""ENSG00000164050""",0,3
328,"""ENSG00000025770""",0,3
329,"""ENSG00000182195""",0,3
330,"""ENSG00000148180""",0,3
331,"""ENSG00000167657""",0,3
332,"""ENSG00000160325""",0,3
333,"""ENSG00000162032""",0,3
334,"""ENSG00000136274""",0,3
335,"""ENSG00000130881""",0,3
336,"""ENSG00000126432""",0,3
337,"""ENSG00000103363""",0,3
338,"""ENSG00000086504""",0,3
339,"""ENSG00000174775""",0,3
340,"""ENSG00000143303""",0,3
341,"""ENSG00000143537""",0,3
342,"""ENSG00000163870""",0,3
343,"""ENSG00000099624""",0,3
344,"""ENSG00000160972""",0,3
345,"""ENSG00000141503""",0,3
346,"""ENSG00000030582""",0,3
347,"""ENSG00000178188""",0,3
348,"""ENSG00000113758""",0,3
349,"""ENSG00000177548""",0,3
350,"""ENSG00000099899""",0,3
351,"""ENSG00000125458""",0,3
352,"""ENSG00000175866""",0,3
353,"""ENSG00000134686""",0,3
354,"""ENSG00000183751""",0,3
355,"""ENSG00000130304""",0,3
356,"""ENSG00000071553""",0,3
357,"""ENSG00000143774""",0,3
358,"""ENSG00000164880""",0,3
359,"""ENSG00000128159""",0,3
360,"""ENSG00000100242""",0,3
361,"""ENSG00000076924""",0,3
362,"""ENSG00000241973""",0,3
363,"""ENSG00000105402""",0,3
364,"""ENSG00000126464""",0,3
365,"""ENSG00000108106""",0,3
366,"""ENSG00000213923""",0,3
367,"""ENSG00000163517""",0,3
368,"""ENSG00000102312""",0,3
369,"""ENSG00000184281""",0,3
370,"""ENSG00000106665""",0,3
371,"""ENSG00000176978""",0,3
372,"""ENSG00000106009""",0,3
373,"""ENSG00000105357""",0,3
374,"""ENSG00000099949""",0,3
375,"""ENSG00000185800""",0,3
376,"""ENSG00000038358""",0,3
377,"""ENSG00000103145""",0,3
378,"""ENSG00000074964""",0,3
379,"""ENSG00000132635""",0,3
380,"""ENSG00000115073""",0,3
381,"""ENSG00000167100""",0,3
382,"""ENSG00000132563""",0,3
383,"""ENSG00000272333""",0,3
384,"""ENSG00000103495""",0,3
385,"""ENSG00000162076""",0,3
386,"""ENSG00000125817""",0,3
387,"""ENSG00000197136""",0,3
388,"""ENSG00000179632""",0,3
389,"""ENSG00000101298""",0,3
390,"""ENSG00000054356""",0,3
391,"""ENSG00000159409""",0,3
392,"""ENSG00000100417""",0,3
393,"""ENSG00000204463""",0,3
394,"""ENSG00000089351""",0,3
395,"""ENSG00000176340""",0,3
396,"""ENSG00000177303""",0,3
397,"""ENSG00000175416""",0,3
398,"""ENSG00000126457""",0,3
399,"""ENSG00000090372""",0,3
400,"""ENSG00000117411""",0,3
401,"""ENSG00000132153""",0,3
402,"""ENSG00000139182""",0,3
403,"""ENSG00000169718""",0,3
404,"""ENSG00000177830""",0,3
405,"""ENSG00000119559""",0,3
406,"""ENSG00000130311""",0,3
407,"""ENSG00000166987""",0,3
408,"""ENSG00000132003""",0,3
409,"""ENSG00000099817""",0,3
410,"""ENSG00000068903""",0,3
411,"""ENSG00000103502""",0,3
412,"""ENSG00000127948""",0,3
413,"""ENSG00000177728""",0,3
414,"""ENSG00000148334""",0,3
415,"""ENSG00000167792""",0,3
416,"""ENSG00000164068""",0,3
417,"""ENSG00000127616""",0,3
418,"""ENSG00000188186""",0,3
419,"""ENSG00000127837""",0,3
420,"""ENSG00000125912""",0,3
421,"""ENSG00000104907""",0,3
422,"""ENSG00000141577""",0,3
423,"""ENSG00000126351""",0,3
424,"""ENSG00000140688""",0,3
425,"""ENSG00000140691""",0,3
426,"""ENSG00000154102""",0,3
427,"""ENSG00000135924""",0,3
428,"""ENSG00000168159""",0,3
429,"""ENSG00000100949""",0,3
430,"""ENSG00000155256""",0,3
431,"""ENSG00000072958""",0,3
432,"""ENSG00000187051""",0,3
433,"""ENSG00000126768""",0,3
434,"""ENSG00000167566""",0,3
435,"""ENSG00000171130""",0,3
436,"""ENSG00000005206""",0,3
437,"""ENSG00000127588""",0,3
438,"""ENSG00000172725""",0,3
439,"""ENSG00000074071""",0,3
440,"""ENSG00000007080""",0,3
441,"""ENSG00000105953""",0,3
442,"""ENSG00000236085""",0,3
443,"""ENSG00000161999""",0,3
444,"""ENSG00000141905""",0,3
445,"""ENSG00000079999""",0,3
446,"""ENSG00000215041""",0,3
447,"""ENSG00000141736""",0,3
448,"""ENSG00000110844""",0,3
449,"""ENSG00000167965""",0,3
450,"""ENSG00000073050""",0,3
451,"""ENSG00000050820""",0,3
452,"""ENSG00000060491""",0,3
453,"""ENSG00000110711""",0,3
454,"""ENSG00000089486""",0,3
455,"""ENSG00000067606""",0,3
456,"""ENSG00000010322""",0,3
457,"""ENSG00000133619""",0,3
458,"""ENSG00000164896""",0,3
459,"""ENSG00000161016""",0,3
460,"""ENSG00000108528""",0,3
461,"""ENSG00000127419""",0,3
462,"""ENSG00000105364""",0,3
463,"""ENSG00000102226""",0,3
464,"""ENSG00000130733""",0,3
465,"""ENSG00000167614""",0,3
466,"""ENSG00000184702""",0,3
467,"""ENSG00000140564""",0,3
468,"""ENSG00000106290""",0,3
469,"""ENSG00000110697""",0,3
470,"""ENSG00000068120""",0,3
471,"""ENSG00000099999""",0,3
472,"""ENSG00000185924""",0,3
473,"""ENSG00000140983""",0,3
