,Ensemble ID,Cluster 1,Cluster 2
585,"""ENSG00000114867""",1,2
586,"""ENSG00000158270""",1,2
587,"""ENSG00000114867""",0,2
588,"""ENSG00000248008""",0,2
589,"""ENSG00000106991""",1,2
590,"""ENSG00000117242""",0,2
591,"""ENSG00000170265""",0,2
592,"""ENSG00000130702""",1,2
593,"""ENSG00000115318""",0,1
594,"""ENSG00000141012""",1,2
595,"""ENSG00000158856""",1,2
596,"""ENSG00000175182""",1,2
597,"""ENSG00000272578""",0,2
598,"""ENSG00000117266""",1,2
599,"""ENSG00000196781""",1,2
600,"""ENSG00000198786""",0,2
601,"""ENSG00000108219""",1,2
602,"""ENSG00000123815""",1,2
603,"""ENSG00000141867""",0,2
604,"""ENSG00000136026""",0,2
605,"""ENSG00000157637""",1,2
606,"""ENSG00000072310""",1,2
607,"""ENSG00000171798""",1,2
608,"""ENSG00000120889""",0,1
609,"""ENSG00000099822""",1,2
610,"""ENSG00000011478""",0,2
611,"""ENSG00000077235""",0,2
612,"""ENSG00000188162""",1,2
613,"""ENSG00000221890""",1,2
614,"""ENSG00000072182""",1,2
615,"""ENSG00000089327""",1,2
616,"""ENSG00000185883""",1,2
617,"""ENSG00000150457""",1,2
618,"""ENSG00000003249""",1,2
619,"""ENSG00000254539""",0,2
620,"""ENSG00000084710""",1,2
621,"""ENSG00000090006""",1,2
622,"""ENSG00000196453""",1,2
623,"""ENSG00000123989""",1,2
624,"""ENSG00000127588""",1,2
625,"""ENSG00000126822""",1,2
626,"""ENSG00000161509""",1,2
627,"""ENSG00000110328""",1,2
628,"""ENSG00000075624""",1,2
629,"""ENSG00000111961""",0,1
630,"""ENSG00000141524""",1,2
631,"""ENSG00000107902""",1,2
632,"""ENSG00000102302""",0,2
633,"""ENSG00000164970""",1,2
634,"""ENSG00000137161""",1,2
635,"""ENSG00000078902""",1,2
636,"""ENSG00000121904""",1,2
637,"""ENSG00000090372""",1,2
638,"""ENSG00000157911""",0,2
639,"""ENSG00000108797""",1,2
640,"""ENSG00000187498""",0,1
641,"""ENSG00000142002""",0,2
642,"""ENSG00000013588""",0,1
643,"""ENSG00000170468""",0,2
644,"""ENSG00000136295""",1,2
645,"""ENSG00000179242""",1,2
646,"""ENSG00000079337""",1,2
647,"""ENSG00000020181""",1,2
648,"""ENSG00000181790""",1,2
649,"""ENSG00000250510""",1,2
650,"""ENSG00000135127""",0,2
651,"""ENSG00000153721""",1,2
652,"""ENSG00000177225""",1,2
653,"""ENSG00000004399""",1,2
654,"""ENSG00000244607""",1,2
655,"""ENSG00000162889""",0,2
656,"""ENSG00000141971""",1,2
657,"""ENSG00000204138""",0,2
658,"""ENSG00000117154""",1,2
659,"""ENSG00000122390""",1,2
660,"""ENSG00000215447""",0,2
661,"""ENSG00000076864""",1,2
662,"""ENSG00000253485""",1,2
663,"""ENSG00000104967""",1,2
664,"""ENSG00000171303""",1,2
665,"""ENSG00000168874""",1,2
666,"""ENSG00000124920""",1,2
667,"""ENSG00000167491""",0,2
668,"""ENSG00000165802""",0,2
669,"""ENSG00000249896""",1,2
670,"""ENSG00000089639""",1,2
671,"""ENSG00000198467""",0,1
672,"""ENSG00000162413""",1,2
673,"""ENSG00000100379""",1,2
674,"""ENSG00000112655""",1,2
675,"""ENSG00000181234""",1,2
676,"""ENSG00000121653""",1,2
677,"""ENSG00000167625""",0,2
678,"""ENSG00000227500""",1,2
679,"""ENSG00000168918""",0,1
680,"""ENSG00000152284""",1,2
681,"""ENSG00000189067""",0,1
682,"""ENSG00000124006""",1,2
683,"""ENSG00000167971""",1,2
684,"""ENSG00000130669""",1,2
685,"""ENSG00000140848""",1,2
686,"""ENSG00000101224""",1,2
687,"""ENSG00000184216""",0,2
688,"""ENSG00000105063""",1,2
689,"""ENSG00000161681""",1,2
690,"""ENSG00000186716""",0,2
691,"""ENSG00000130147""",1,2
692,"""ENSG00000175745""",1,2
693,"""ENSG00000122512""",0,2
694,"""ENSG00000196557""",1,2
695,"""ENSG00000104805""",1,2
696,"""ENSG00000122176""",0,1
697,"""ENSG00000127585""",1,2
698,"""ENSG00000125618""",1,2
699,"""ENSG00000130511""",1,2
700,"""ENSG00000107829""",1,2
701,"""ENSG00000112561""",1,2
702,"""ENSG00000136830""",1,2
703,"""ENSG00000213918""",1,2
704,"""ENSG00000186868""",1,2
705,"""ENSG00000146966""",1,2
706,"""ENSG00000175727""",0,2
707,"""ENSG00000124313""",1,2
708,"""ENSG00000107317""",1,2
709,"""ENSG00000088280""",1,2
710,"""ENSG00000066248""",1,2
711,"""ENSG00000196810""",1,2
712,"""ENSG00000087074""",1,2
713,"""ENSG00000072840""",0,2
714,"""ENSG00000181350""",1,2
715,"""ENSG00000102858""",1,2
716,"""ENSG00000116786""",1,2
717,"""ENSG00000150967""",1,2
718,"""ENSG00000106683""",1,2
719,"""ENSG00000179583""",1,2
720,"""ENSG00000168010""",1,2
721,"""ENSG00000083444""",1,2
722,"""ENSG00000204899""",0,2
723,"""ENSG00000077942""",1,2
724,"""ENSG00000028137""",0,1
725,"""ENSG00000169992""",1,2
726,"""ENSG00000090372""",0,2
727,"""ENSG00000274070""",1,2
728,"""ENSG00000172638""",1,2
729,"""ENSG00000144645""",0,1
730,"""ENSG00000185730""",0,2
731,"""ENSG00000102302""",1,2
732,"""ENSG00000161013""",1,2
733,"""ENSG00000164877""",1,2
734,"""ENSG00000139200""",1,2
735,"""ENSG00000141736""",1,2
736,"""ENSG00000077150""",1,2
737,"""ENSG00000161798""",1,2
738,"""ENSG00000128591""",1,2
739,"""ENSG00000144535""",0,2
740,"""ENSG00000069399""",1,2
741,"""ENSG00000169660""",1,2
742,"""ENSG00000069399""",0,1
743,"""ENSG00000100263""",0,2
744,"""ENSG00000159423""",1,2
745,"""ENSG00000196411""",1,2
746,"""ENSG00000154134""",1,2
747,"""ENSG00000104880""",0,2
748,"""ENSG00000267280""",1,2
749,"""ENSG00000177666""",1,2
750,"""ENSG00000132819""",1,2
751,"""ENSG00000005339""",1,2
752,"""ENSG00000245849""",0,2
753,"""ENSG00000133519""",1,2
754,"""ENSG00000179134""",0,2
755,"""ENSG00000068654""",0,2
756,"""ENSG00000214530""",1,2
757,"""ENSG00000169515""",1,2
758,"""ENSG00000143862""",1,2
759,"""ENSG00000161243""",1,2
760,"""ENSG00000132470""",1,2
761,"""ENSG00000082684""",1,2
762,"""ENSG00000100302""",1,2
763,"""ENSG00000148604""",0,1
764,"""ENSG00000275580""",0,2
765,"""ENSG00000010361""",1,2
766,"""ENSG00000185650""",1,2
767,"""ENSG00000070404""",1,2
768,"""ENSG00000152969""",1,2
769,"""ENSG00000253846""",1,2
770,"""ENSG00000011275""",0,2
771,"""ENSG00000197565""",1,2
